XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
36.47999954223633,72.16000366210938,13.111291885375977,37.81999969482422,29.18000030517578,36.08000183105469,35.4900016784668,41.02000045776367,47.36000061035156
36.380001068115234,71.48999786376953,13.046303749084473,37.70000076293945,28.969999313354492,36.02000045776367,35.349998474121094,40.66999816894531,47.04999923706055
36.650001525878906,71.22000122070312,12.997563362121582,37.619998931884766,28.690000534057617,35.959999084472656,35.209999084472656,40.5099983215332,46.849998474121094
37.02000045776367,71.87000274658203,13.26563835144043,37.970001220703125,29.040000915527344,36.040000915527344,35.75,40.83000183105469,47.689998626708984
37.459999084472656,73.19000244140625,13.460600852966309,38.459999084472656,29.469999313354492,36.029998779296875,36.0,41.150001525878906,48.25
37.29999923706055,72.69000244140625,13.379365921020508,38.25,29.31999969482422,35.66999816894531,35.72999954223633,40.709999084472656,47.90999984741211
37.65999984741211,73.18000030517578,13.566205978393555,38.45000076293945,29.3700008392334,35.869998931884766,35.84000015258789,40.77000045776367,48.0099983215332
37.0,72.06999969482422,13.322502136230469,37.93000030517578,28.950000762939453,35.16999816894531,35.310001373291016,40.209999084472656,47.279998779296875
37.189998626708984,71.5199966430664,13.298131942749023,37.81999969482422,28.8700008392334,35.060001373291016,35.15999984741211,40.04999923706055,47.31999969482422
37.41999816894531,71.19999694824219,13.298131942749023,37.689998626708984,28.709999084472656,34.7599983215332,34.86000061035156,39.90999984741211,46.83000183105469
37.290000915527344,71.06999969482422,13.249390602111816,37.630001068115234,28.68000030517578,34.81999969482422,34.79999923706055,39.849998474121094,46.88999938964844
36.81999969482422,69.83000183105469,13.143786430358887,37.220001220703125,28.360000610351562,34.45000076293945,34.45000076293945,39.459999084472656,46.5099983215332
37.540000915527344,71.41999816894531,13.31437873840332,37.900001525878906,28.850000381469727,34.900001525878906,34.91999816894531,39.880001068115234,47.439998626708984
38.47999954223633,73.0,13.704304695129395,38.810001373291016,29.809999465942383,35.79999923706055,35.560001373291016,40.66999816894531,48.43000030517578
38.20000076293945,72.9800033569336,13.688057899475098,38.83000183105469,29.6200008392334,35.709999084472656,35.560001373291016,40.720001220703125,48.54999923706055
38.66999816894531,73.79000091552734,13.8505277633667,39.119998931884766,29.5,35.810001373291016,35.7400016784668,40.900001525878906,48.72999954223633
38.59000015258789,73.22000122070312,13.818034172058105,38.95000076293945,29.459999084472656,35.56999969482422,35.38999938964844,41.029998779296875,48.61000061035156
38.650001525878906,72.9800033569336,13.777417182922363,38.650001525878906,29.350000381469727,35.470001220703125,35.279998779296875,41.040000915527344,48.470001220703125
38.900001525878906,72.86000061035156,13.761170387268066,39.040000915527344,29.399999618530273,35.54999923706055,35.209999084472656,41.4900016784668,48.54999923706055
39.06999969482422,73.5199966430664,13.9317626953125,39.22999954223633,29.549999237060547,35.7599983215332,35.36000061035156,41.779998779296875,48.83000183105469
39.0099983215332,73.61000061035156,13.899269104003906,39.09000015258789,29.59000015258789,35.91999816894531,35.400001525878906,41.77000045776367,48.869998931884766
39.02000045776367,73.62000274658203,13.858652114868164,39.2400016784668,29.399999618530273,36.029998779296875,35.33000183105469,41.810001373291016,48.9900016784668
39.060001373291016,73.94999694824219,13.915515899658203,39.349998474121094,29.209999084472656,36.13999938964844,35.43000030517578,41.7599983215332,49.349998474121094
38.779998779296875,74.27999877929688,13.923639297485352,39.189998626708984,29.309999465942383,36.09000015258789,35.2599983215332,41.66999816894531,49.2400016784668
39.08000183105469,74.75,13.915515899658203,39.61000061035156,29.43000030517578,36.33000183105469,35.400001525878906,42.040000915527344,49.7599983215332
39.34000015258789,75.48999786376953,13.9317626953125,39.93000030517578,29.389999389648438,36.47999954223633,35.68000030517578,42.18000030517578,49.81999969482422
39.720001220703125,76.20999908447266,14.061738014221191,40.09000015258789,29.469999313354492,36.4900016784668,35.97999954223633,42.29999923706055,49.95000076293945
39.5,75.94999694824219,14.053614616394043,40.099998474121094,29.780000686645508,36.47999954223633,35.88999938964844,42.25,49.9900016784668
39.619998931884766,76.16999816894531,14.126726150512695,40.34000015258789,29.270000457763672,36.58000183105469,36.04999923706055,42.52000045776367,50.369998931884766
39.7599983215332,76.88999938964844,14.1917142868042,40.470001220703125,29.299999237060547,36.7599983215332,36.22999954223633,42.849998474121094,50.900001525878906
39.380001068115234,76.76000213623047,14.134849548339844,40.5,29.399999618530273,36.790000915527344,36.209999084472656,42.70000076293945,50.65999984741211
39.599998474121094,78.0,14.1917142868042,40.59000015258789,29.440000534057617,36.9900016784668,36.459999084472656,43.15999984741211,50.459999084472656
39.380001068115234,77.61000061035156,14.126726150512695,40.220001220703125,29.350000381469727,36.91999816894531,36.4900016784668,43.029998779296875,50.369998931884766
39.02000045776367,77.3499984741211,14.118602752685547,40.08000183105469,29.399999618530273,36.869998931884766,36.58000183105469,42.90999984741211,50.130001068115234
39.5,78.06999969482422,14.305442810058594,40.470001220703125,29.729999542236328,37.16999816894531,36.68000030517578,43.25,50.41999816894531
39.119998931884766,77.33000183105469,14.142972946166992,40.119998931884766,29.34000015258789,36.81999969482422,36.43000030517578,42.77000045776367,49.79999923706055
39.31999969482422,78.0,14.281071662902832,40.4900016784668,29.68000030517578,37.2599983215332,36.529998779296875,43.2400016784668,50.33000183105469
39.36000061035156,78.05000305175781,14.305442810058594,40.5,29.670000076293945,37.310001373291016,36.63999938964844,43.22999954223633,50.439998626708984
39.150001525878906,77.8499984741211,14.264824867248535,40.45000076293945,29.670000076293945,37.5099983215332,36.689998626708984,43.06999969482422,50.33000183105469
39.380001068115234,78.58000183105469,14.297319412231445,40.61000061035156,29.93000030517578,37.47999954223633,36.689998626708984,43.38999938964844,50.720001220703125
39.33000183105469,78.19000244140625,14.362306594848633,40.58000183105469,29.989999771118164,37.47999954223633,36.779998779296875,43.29999923706055,50.54999923706055
39.349998474121094,78.4000015258789,14.476036071777344,40.7599983215332,29.889999389648438,37.439998626708984,36.939998626708984,43.25,50.75
39.4900016784668,78.68000030517578,14.443541526794434,40.97999954223633,29.8799991607666,37.47999954223633,36.939998626708984,43.220001220703125,50.86000061035156
39.36000061035156,79.36000061035156,14.49228286743164,41.040000915527344,29.799999237060547,37.560001373291016,36.63999938964844,43.310001373291016,50.880001068115234
39.349998474121094,78.44999694824219,14.427294731140137,41.060001373291016,29.780000686645508,37.61000061035156,36.720001220703125,43.40999984741211,50.939998626708984
39.18000030517578,79.36000061035156,14.565394401550293,41.36000061035156,29.979999542236328,37.9900016784668,37.040000915527344,43.68000030517578,51.130001068115234
38.08000183105469,77.69999694824219,14.346059799194336,40.81999969482422,29.56999969482422,37.91999816894531,36.970001220703125,43.400001525878906,50.349998474121094
37.72999954223633,77.16000366210938,14.232331275939941,40.52000045776367,29.329999923706055,38.040000915527344,36.810001373291016,43.20000076293945,49.93000030517578
38.22999954223633,77.97000122070312,14.41104793548584,40.84000015258789,29.690000534057617,38.2599983215332,37.18000030517578,43.38999938964844,50.209999084472656
37.349998474121094,75.93000030517578,14.02112102508545,40.0,29.270000457763672,37.7400016784668,36.849998474121094,42.90999984741211,49.43000030517578
37.75,76.68000030517578,14.094231605529785,40.2400016784668,29.440000534057617,37.83000183105469,36.959999084472656,43.02000045776367,49.91999816894531
38.41999816894531,77.8499984741211,14.313566207885742,41.0,29.690000534057617,38.11000061035156,37.29999923706055,43.4900016784668,50.68000030517578
38.4900016784668,77.69000244140625,14.289196014404297,40.970001220703125,29.6299991607666,38.09000015258789,37.43000030517578,43.45000076293945,50.93000030517578
38.5099983215332,77.79000091552734,14.329813003540039,40.900001525878906,29.68000030517578,38.220001220703125,37.5,43.779998779296875,51.04999923706055
38.560001373291016,77.62000274658203,14.451664924621582,40.81999969482422,29.770000457763672,38.5099983215332,37.880001068115234,44.02000045776367,51.5
38.81999969482422,78.12000274658203,14.573516845703125,41.400001525878906,30.18000030517578,38.63999938964844,38.08000183105469,44.400001525878906,52.02000045776367
39.15999984741211,78.20999908447266,14.670998573303223,41.400001525878906,30.15999984741211,38.54999923706055,38.060001373291016,44.4900016784668,51.97999954223633
39.27000045776367,78.61000061035156,14.776603698730469,41.43000030517578,30.229999542236328,38.54999923706055,37.88999938964844,44.459999084472656,52.06999969482422
39.59000015258789,78.98999786376953,14.817221641540527,41.81999969482422,30.290000915527344,38.619998931884766,37.970001220703125,44.540000915527344,52.619998931884766
39.810001373291016,79.02999877929688,14.930950164794922,41.959999084472656,30.360000610351562,38.65999984741211,38.060001373291016,44.77000045776367,52.75
39.84000015258789,79.12000274658203,14.849716186523438,41.720001220703125,30.25,38.619998931884766,37.959999084472656,44.970001220703125,52.599998474121094
39.7400016784668,78.94000244140625,14.89033317565918,41.91999816894531,30.229999542236328,38.720001220703125,38.130001068115234,44.97999954223633,52.88999938964844
39.97999954223633,80.0199966430664,14.987814903259277,42.119998931884766,30.450000762939453,38.849998474121094,38.209999084472656,45.02000045776367,52.95000076293945
39.849998474121094,79.5999984741211,14.987814903259277,41.970001220703125,30.200000762939453,38.4900016784668,38.130001068115234,44.72999954223633,52.59000015258789
39.56999969482422,78.95999908447266,14.841591835021973,41.709999084472656,30.209999084472656,38.369998931884766,37.91999816894531,44.439998626708984,52.189998626708984
39.400001525878906,78.08999633789062,14.760356903076172,41.66999816894531,30.170000076293945,38.689998626708984,38.02000045776367,44.470001220703125,51.81999969482422
39.70000076293945,78.52999877929688,14.85783863067627,41.720001220703125,30.31999969482422,39.060001373291016,38.29999923706055,44.84000015258789,52.41999816894531
39.02000045776367,78.12999725341797,14.679122924804688,41.29999923706055,29.979999542236328,38.939998626708984,38.11000061035156,44.59000015258789,51.97999954223633
39.06999969482422,78.75,14.768481254577637,41.619998931884766,30.170000076293945,39.29999923706055,38.16999816894531,44.93000030517578,52.619998931884766
38.77000045776367,78.44999694824219,14.727864265441895,41.25,30.100000381469727,39.27000045776367,38.09000015258789,44.79999923706055,52.529998779296875
39.040000915527344,79.27999877929688,14.825345039367676,41.459999084472656,30.290000915527344,39.63999938964844,38.45000076293945,45.31999969482422,52.790000915527344
39.029998779296875,79.54000091552734,14.75223445892334,41.459999084472656,30.209999084472656,39.61000061035156,38.630001068115234,45.54999923706055,52.810001373291016
39.18000030517578,79.30999755859375,14.792851448059082,41.7599983215332,30.270000457763672,39.77000045776367,39.099998474121094,45.95000076293945,53.0
38.84000015258789,79.1500015258789,14.71973991394043,41.25,30.06999969482422,39.75,39.0099983215332,46.06999969482422,52.599998474121094
38.459999084472656,78.69999694824219,14.809098243713379,41.119998931884766,30.190000534057617,40.18000030517578,39.13999938964844,46.7400016784668,53.040000915527344
38.13999938964844,77.2300033569336,14.565394401550293,40.869998931884766,29.950000762939453,39.7400016784668,39.029998779296875,46.459999084472656,52.54999923706055
38.470001220703125,77.12999725341797,14.695369720458984,41.04999923706055,29.959999084472656,39.95000076293945,39.400001525878906,46.66999816894531,52.849998474121094
38.310001373291016,77.30000305175781,14.646629333496094,40.970001220703125,29.729999542236328,39.65999984741211,39.56999969482422,46.40999984741211,52.59000015258789
38.43000030517578,77.81999969482422,14.792851448059082,41.209999084472656,29.860000610351562,40.11000061035156,39.869998931884766,46.45000076293945,53.189998626708984
38.880001068115234,78.4800033569336,14.83346939086914,41.34000015258789,30.06999969482422,40.06999969482422,39.75,46.599998474121094,53.04999923706055
39.150001525878906,78.9000015258789,15.036556243896484,41.88999938964844,30.600000381469727,40.369998931884766,40.06999969482422,47.380001068115234,53.66999816894531
39.31999969482422,79.23999786376953,15.069049835205078,42.0,30.5,40.560001373291016,40.15999984741211,47.84000015258789,54.119998931884766
38.7400016784668,78.0,15.004061698913574,41.7599983215332,30.3700008392334,40.709999084472656,40.33000183105469,47.93000030517578,54.40999984741211
37.310001373291016,74.81999969482422,14.687246322631836,40.4900016784668,29.8700008392334,40.060001373291016,39.75,47.060001373291016,52.97999954223633
37.9900016784668,75.73999786376953,14.914703369140625,41.040000915527344,30.239999771118164,40.810001373291016,40.22999954223633,47.7400016784668,53.7400016784668
37.43000030517578,74.08000183105469,14.638504981994629,40.36000061035156,29.6200008392334,40.459999084472656,40.0,47.52000045776367,53.189998626708984
37.31999969482422,74.70999908447266,14.484159469604492,40.18000030517578,29.309999465942383,40.380001068115234,40.130001068115234,46.939998626708984,52.61000061035156
37.7599983215332,74.55999755859375,14.687246322631836,40.380001068115234,29.350000381469727,41.0099983215332,40.72999954223633,47.599998474121094,53.2400016784668
38.119998931884766,75.36000061035156,14.703493118286133,40.43000030517578,29.579999923706055,41.11000061035156,40.68000030517578,47.88999938964844,53.470001220703125
38.45000076293945,76.2300033569336,14.97156810760498,40.720001220703125,29.899999618530273,41.43000030517578,40.779998779296875,48.189998626708984,54.0099983215332
39.029998779296875,77.25,15.06092643737793,41.13999938964844,29.950000762939453,40.77000045776367,40.90999984741211,47.36000061035156,54.04999923706055
39.459999084472656,77.30999755859375,15.150283813476562,41.349998474121094,30.049999237060547,40.900001525878906,40.91999816894531,47.54999923706055,54.5099983215332
38.900001525878906,77.18000030517578,15.085296630859375,41.22999954223633,30.040000915527344,40.88999938964844,40.97999954223633,47.540000915527344,54.27000045776367
39.4900016784668,77.95999908447266,15.150283813476562,41.439998626708984,30.469999313354492,41.02000045776367,41.31999969482422,47.689998626708984,54.459999084472656
39.54999923706055,78.2699966430664,15.190901756286621,41.45000076293945,30.799999237060547,40.939998626708984,41.43000030517578,47.33000183105469,54.61000061035156
38.849998474121094,77.05000305175781,15.020309448242188,40.90999984741211,30.530000686645508,40.900001525878906,41.02000045776367,46.83000183105469,54.31999969482422
39.130001068115234,78.05999755859375,15.150283813476562,41.41999816894531,30.920000076293945,41.04999923706055,40.970001220703125,47.349998474121094,54.849998474121094
39.81999969482422,79.47000122070312,15.312753677368164,42.130001068115234,31.209999084472656,41.22999954223633,40.88999938964844,47.66999816894531,55.540000915527344
39.93000030517578,80.01000213623047,15.47522258758545,42.400001525878906,31.360000610351562,40.93000030517578,40.31999969482422,47.36000061035156,55.720001220703125
40.310001373291016,80.62999725341797,15.556458473205566,42.790000915527344,31.34000015258789,41.2400016784668,40.709999084472656,47.5099983215332,56.189998626708984
40.65999984741211,80.76000213623047,15.686433792114258,43.060001373291016,31.59000015258789,41.290000915527344,40.349998474121094,47.650001525878906,56.22999954223633
40.61000061035156,80.69000244140625,15.572705268859863,43.060001373291016,31.5,41.0,39.7400016784668,47.709999084472656,56.33000183105469
40.56999969482422,80.2699966430664,15.637693405151367,43.189998626708984,31.59000015258789,41.15999984741211,39.83000183105469,48.18000030517578,56.77000045776367
40.279998779296875,80.26000213623047,15.686433792114258,43.02000045776367,31.510000228881836,41.22999954223633,39.619998931884766,48.58000183105469,56.779998779296875
40.779998779296875,81.4000015258789,15.954508781433105,43.54999923706055,31.610000610351562,41.720001220703125,39.88999938964844,49.06999969482422,57.36000061035156
41.0099983215332,81.16999816894531,16.100730895996094,43.72999954223633,31.709999084472656,42.130001068115234,40.27000045776367,49.33000183105469,57.66999816894531
40.81999969482422,80.7699966430664,15.995125770568848,43.5099983215332,31.8799991607666,41.880001068115234,39.939998626708984,48.81999969482422,57.0
41.2599983215332,82.12000274658203,16.206335067749023,44.16999816894531,32.20000076293945,41.939998626708984,40.31999969482422,49.099998474121094,57.54999923706055
41.29999923706055,83.27999877929688,16.23883056640625,44.29999923706055,32.20000076293945,41.5099983215332,40.119998931884766,48.7599983215332,57.380001068115234
41.25,83.11000061035156,16.279447555541992,44.36000061035156,32.099998474121094,41.54999923706055,40.20000076293945,49.290000915527344,57.63999938964844
40.689998626708984,82.1500015258789,16.108854293823242,43.970001220703125,31.75,41.47999954223633,39.52000045776367,49.290000915527344,57.09000015258789
40.709999084472656,82.19000244140625,16.01137351989746,43.849998474121094,31.739999771118164,41.310001373291016,39.25,49.27000045776367,56.970001220703125
40.56999969482422,81.70999908447266,16.027620315551758,43.709999084472656,31.690000534057617,41.70000076293945,38.83000183105469,49.119998931884766,56.79999923706055
40.939998626708984,82.56999969482422,16.190088272094727,43.939998626708984,31.84000015258789,41.77000045776367,38.380001068115234,49.619998931884766,57.349998474121094
40.810001373291016,82.38999938964844,16.190088272094727,43.689998626708984,31.760000228881836,40.970001220703125,37.810001373291016,48.84000015258789,56.7599983215332
40.939998626708984,82.19999694824219,16.385053634643555,43.95000076293945,31.959999084472656,40.810001373291016,37.90999984741211,49.189998626708984,56.7599983215332
40.29999923706055,80.5,16.11697769165039,43.529998779296875,31.65999984741211,40.04999923706055,37.68000030517578,48.11000061035156,56.119998931884766
40.5,81.27999877929688,16.133224487304688,43.7400016784668,31.81999969482422,40.4900016784668,37.7599983215332,48.369998931884766,56.369998931884766
40.45000076293945,80.63999938964844,15.9870023727417,43.5,31.68000030517578,40.5,37.630001068115234,48.06999969482422,56.16999816894531
39.54999923706055,79.69999694824219,15.72705078125,42.709999084472656,31.3700008392334,40.0099983215332,37.29999923706055,47.369998931884766,55.2400016784668
39.810001373291016,80.30000305175781,15.946385383605957,42.97999954223633,31.440000534057617,40.18000030517578,37.7400016784668,48.060001373291016,55.81999969482422
40.18000030517578,81.30999755859375,16.222583770751953,43.790000915527344,31.729999542236328,40.68000030517578,37.970001220703125,48.5,56.84000015258789
40.369998931884766,81.08000183105469,16.2307071685791,43.65999984741211,31.799999237060547,40.68000030517578,37.959999084472656,48.56999969482422,56.66999816894531
39.810001373291016,79.8499984741211,15.962632179260254,43.2599983215332,31.469999313354492,40.58000183105469,37.709999084472656,48.369998931884766,56.11000061035156
39.61000061035156,79.36000061035156,15.792038917541504,42.959999084472656,31.260000228881836,40.380001068115234,37.34000015258789,47.880001068115234,55.4900016784668
40.34000015258789,80.69000244140625,16.092607498168945,43.59000015258789,31.6200008392334,40.79999923706055,37.95000076293945,48.619998931884766,56.529998779296875
40.04999923706055,79.91000366210938,15.881397247314453,43.29999923706055,31.3799991607666,40.70000076293945,38.0,48.540000915527344,56.349998474121094
40.38999938964844,81.05999755859375,16.035743713378906,43.63999938964844,31.670000076293945,41.060001373291016,38.119998931884766,48.650001525878906,56.65999984741211
40.56999969482422,81.5199966430664,16.141347885131836,44.150001525878906,31.920000076293945,41.209999084472656,38.380001068115234,49.060001373291016,57.2400016784668
40.2599983215332,80.7699966430664,15.922015190124512,43.47999954223633,31.549999237060547,40.38999938964844,37.5,48.279998779296875,56.59000015258789
39.220001220703125,78.41000366210938,15.580828666687012,42.4900016784668,30.850000381469727,39.16999816894531,36.439998626708984,47.040000915527344,55.11000061035156
38.790000915527344,78.16999816894531,15.532088279724121,42.29999923706055,30.510000228881836,39.43000030517578,36.540000915527344,47.290000915527344,55.040000915527344
38.16999816894531,77.01000213623047,15.255889892578125,41.59000015258789,30.139999389648438,39.27000045776367,36.5099983215332,46.88999938964844,54.540000915527344
38.400001525878906,78.0,15.540210723876953,42.060001373291016,30.389999389648438,39.33000183105469,36.9900016784668,47.130001068115234,55.029998779296875
38.58000183105469,78.4800033569336,15.694557189941406,42.470001220703125,30.56999969482422,39.7400016784668,37.459999084472656,47.810001373291016,55.720001220703125
38.560001373291016,78.62999725341797,15.89764404296875,42.88999938964844,30.719999313354492,39.91999816894531,37.540000915527344,47.97999954223633,56.20000076293945
38.349998474121094,78.30000305175781,15.800162315368652,42.63999938964844,30.59000015258789,39.66999816894531,37.630001068115234,47.61000061035156,56.400001525878906
38.56999969482422,78.86000061035156,15.848902702331543,43.06999969482422,30.75,39.959999084472656,37.15999984741211,47.7400016784668,56.790000915527344
38.45000076293945,79.02999877929688,15.865150451660156,42.61000061035156,30.799999237060547,40.0099983215332,37.150001525878906,47.63999938964844,56.88999938964844
38.459999084472656,78.9800033569336,15.81640911102295,42.630001068115234,30.979999542236328,39.93000030517578,37.0099983215332,47.56999969482422,57.150001525878906
38.720001220703125,79.95999908447266,16.100730895996094,43.29999923706055,31.18000030517578,40.029998779296875,36.900001525878906,48.220001220703125,57.77000045776367
38.939998626708984,80.4800033569336,16.222583770751953,43.41999816894531,31.15999984741211,40.43000030517578,37.43000030517578,48.4900016784668,58.310001373291016
39.540000915527344,81.30000305175781,16.360681533813477,44.029998779296875,31.280000686645508,40.72999954223633,37.70000076293945,48.630001068115234,58.540000915527344
39.529998779296875,80.80000305175781,16.263200759887695,44.02000045776367,31.3799991607666,40.779998779296875,37.90999984741211,48.95000076293945,58.599998474121094
40.16999816894531,81.44999694824219,16.41754722595215,44.720001220703125,31.90999984741211,41.41999816894531,38.52000045776367,49.58000183105469,59.439998626708984
40.029998779296875,81.91000366210938,16.531274795532227,44.45000076293945,31.93000030517578,41.43000030517578,38.63999938964844,49.880001068115234,59.720001220703125
40.130001068115234,81.83999633789062,16.604387283325195,44.61000061035156,32.02000045776367,41.4900016784668,39.27000045776367,49.93000030517578,59.56999969482422
39.83000183105469,81.33999633789062,16.539398193359375,44.369998931884766,32.040000915527344,41.34000015258789,39.060001373291016,49.63999938964844,59.25
40.20000076293945,81.69999694824219,16.612510681152344,44.5,32.06999969482422,41.41999816894531,39.040000915527344,49.77000045776367,59.279998779296875
40.220001220703125,82.56999969482422,16.831844329833984,44.95000076293945,31.989999771118164,41.560001373291016,39.380001068115234,49.90999984741211,59.619998931884766
40.47999954223633,83.72000122070312,16.839967727661133,45.40999984741211,31.450000762939453,41.79999923706055,39.38999938964844,50.56999969482422,59.56999969482422
40.52000045776367,83.44999694824219,16.95369529724121,45.439998626708984,31.540000915527344,41.709999084472656,39.349998474121094,50.81999969482422,59.529998779296875
40.63999938964844,83.58999633789062,16.888708114624023,45.40999984741211,31.40999984741211,41.630001068115234,39.45000076293945,50.63999938964844,59.45000076293945
40.2599983215332,82.66000366210938,16.766855239868164,45.060001373291016,31.6200008392334,41.36000061035156,38.849998474121094,50.560001373291016,59.25
40.63999938964844,83.20999908447266,16.783103942871094,45.08000183105469,31.639999389648438,41.58000183105469,39.209999084472656,50.810001373291016,59.33000183105469
40.4900016784668,83.0,16.766855239868164,44.93000030517578,31.729999542236328,41.529998779296875,39.349998474121094,51.13999938964844,59.52000045776367
40.720001220703125,82.30999755859375,16.645004272460938,44.810001373291016,31.68000030517578,41.439998626708984,39.41999816894531,50.9900016784668,59.209999084472656
40.619998931884766,82.1500015258789,16.63688087463379,45.0,31.84000015258789,41.400001525878906,39.54999923706055,51.0,59.060001373291016
40.47999954223633,82.41999816894531,16.645004272460938,45.15999984741211,31.729999542236328,41.38999938964844,39.2599983215332,51.02000045776367,59.369998931884766
40.779998779296875,83.76000213623047,16.91307830810547,45.93000030517578,32.06999969482422,41.72999954223633,39.59000015258789,51.34000015258789,60.290000915527344
41.0099983215332,83.38999938964844,16.90495491027832,46.02000045776367,32.209999084472656,41.75,39.540000915527344,51.36000061035156,60.720001220703125
40.900001525878906,83.19000244140625,16.872461318969727,45.84000015258789,32.279998779296875,41.779998779296875,39.279998779296875,51.290000915527344,60.59000015258789
40.52000045776367,82.68000030517578,16.718114852905273,45.5,32.11000061035156,41.72999954223633,39.08000183105469,51.04999923706055,60.34000015258789
40.540000915527344,82.38999938964844,16.604387283325195,45.43000030517578,32.029998779296875,41.529998779296875,39.2599983215332,51.09000015258789,59.810001373291016
41.13999938964844,82.83999633789062,16.645004272460938,45.63999938964844,32.130001068115234,41.75,39.40999984741211,51.09000015258789,60.209999084472656
41.380001068115234,82.58999633789062,16.5881404876709,45.4900016784668,31.969999313354492,41.56999969482422,39.13999938964844,50.90999984741211,60.08000183105469
41.31999969482422,82.23999786376953,16.523151397705078,45.54999923706055,32.18000030517578,41.45000076293945,38.93000030517578,50.70000076293945,60.0
41.470001220703125,82.38999938964844,16.604387283325195,45.75,32.400001525878906,41.47999954223633,38.720001220703125,50.88999938964844,60.0
41.380001068115234,82.01000213623047,16.539398193359375,45.43000030517578,32.369998931884766,41.189998626708984,38.470001220703125,50.4900016784668,59.34000015258789
41.08000183105469,81.55999755859375,16.29569435119629,44.91999816894531,31.850000381469727,40.529998779296875,37.97999954223633,49.63999938964844,58.29999923706055
40.7599983215332,81.2300033569336,16.263200759887695,44.97999954223633,31.81999969482422,40.290000915527344,37.540000915527344,49.40999984741211,58.09000015258789
40.439998626708984,79.94000244140625,16.051990509033203,44.7400016784668,31.719999313354492,40.11000061035156,37.220001220703125,49.5,57.84000015258789
40.66999816894531,80.43000030517578,16.206335067749023,44.81999969482422,31.770000457763672,40.119998931884766,37.56999969482422,49.63999938964844,58.43000030517578
40.36000061035156,79.98999786376953,16.092607498168945,44.5099983215332,31.700000762939453,39.810001373291016,37.13999938964844,49.34000015258789,57.93000030517578
40.84000015258789,81.18000030517578,16.279447555541992,45.119998931884766,31.84000015258789,39.97999954223633,37.349998474121094,49.65999984741211,58.5099983215332
41.16999816894531,81.76000213623047,16.29569435119629,45.130001068115234,32.06999969482422,40.209999084472656,37.65999984741211,49.790000915527344,58.52000045776367
41.16999816894531,81.62000274658203,16.190088272094727,45.029998779296875,31.920000076293945,39.7400016784668,37.380001068115234,49.86000061035156,58.400001525878906
40.45000076293945,81.11000061035156,15.800162315368652,44.119998931884766,31.360000610351562,39.529998779296875,37.36000061035156,49.04999923706055,57.45000076293945
40.369998931884766,82.45999908447266,15.824533462524414,44.15999984741211,31.3799991607666,39.22999954223633,37.4900016784668,49.2599983215332,57.7599983215332
40.5,81.5999984741211,15.865150451660156,44.290000915527344,31.549999237060547,39.38999938964844,37.27000045776367,49.40999984741211,58.040000915527344
40.43000030517578,81.56999969482422,15.792038917541504,44.040000915527344,31.399999618530273,39.5099983215332,37.29999923706055,49.220001220703125,57.68000030517578
40.66999816894531,82.16999816894531,15.922015190124512,44.31999969482422,31.43000030517578,39.47999954223633,36.869998931884766,49.540000915527344,58.09000015258789
41.04999923706055,82.61000061035156,16.043867111206055,44.77000045776367,31.729999542236328,39.72999954223633,36.869998931884766,50.11000061035156,58.70000076293945
41.119998931884766,82.88999938964844,16.084484100341797,44.880001068115234,31.75,39.66999816894531,36.720001220703125,50.18000030517578,58.720001220703125
41.06999969482422,82.87999725341797,16.084484100341797,44.86000061035156,31.770000457763672,39.77000045776367,36.97999954223633,50.20000076293945,58.650001525878906
41.689998626708984,83.80999755859375,16.271324157714844,45.41999816894531,32.150001525878906,40.04999923706055,37.11000061035156,50.5099983215332,59.16999816894531
42.060001373291016,83.83999633789062,16.46628761291504,46.08000183105469,32.349998474121094,40.09000015258789,37.400001525878906,50.83000183105469,59.7400016784668
42.31999969482422,84.4800033569336,16.482534408569336,46.27000045776367,32.20000076293945,40.380001068115234,37.029998779296875,51.16999816894531,60.18000030517578
41.880001068115234,83.9800033569336,16.360681533813477,46.08000183105469,32.22999954223633,40.38999938964844,36.93000030517578,51.09000015258789,60.040000915527344
42.15999984741211,83.94999694824219,16.409423828125,46.209999084472656,32.2599983215332,40.720001220703125,37.209999084472656,51.209999084472656,60.209999084472656
42.630001068115234,83.93000030517578,16.5881404876709,46.810001373291016,32.209999084472656,41.09000015258789,37.310001373291016,51.66999816894531,60.47999954223633
42.5099983215332,84.30999755859375,16.669374465942383,47.0099983215332,32.369998931884766,41.22999954223633,37.529998779296875,51.70000076293945,60.83000183105469
43.4900016784668,85.33000183105469,16.815597534179688,47.599998474121094,32.779998779296875,41.720001220703125,38.650001525878906,52.02000045776367,61.529998779296875
43.34000015258789,85.12000274658203,16.750608444213867,47.7599983215332,32.79999923706055,41.529998779296875,38.470001220703125,51.849998474121094,61.5099983215332
42.619998931884766,84.04000091552734,16.596263885498047,46.959999084472656,32.40999984741211,40.97999954223633,37.529998779296875,51.540000915527344,60.959999084472656
42.29999923706055,83.62999725341797,16.360681533813477,46.810001373291016,32.5099983215332,40.79999923706055,37.97999954223633,51.18000030517578,60.4900016784668
42.279998779296875,83.70999908447266,16.255077362060547,46.97999954223633,32.369998931884766,40.61000061035156,37.959999084472656,50.91999816894531,60.650001525878906
